Datum,Umsatz,Warengruppe,Warengruppe_Name,Wochentag,Jahreszeit,ist_feiertag,ist_sonntag,ist_kiwo,Wettercode_fehlt,Warengruppe_Name,Warengruppe_Brot,Jahreszeit_Winter,Jahr_normalized,Monat_normalized,Tag_normalized,Wochentag_Nr_normalized,Temperatur_normalized,Windgeschwindigkeit_normalized,Bewoelkung_normalized,Preisindex_normalized
2016-01-01,1604052,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604062,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604072,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604082,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604092,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604102,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604112,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604122,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604132,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604142,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604152,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604162,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604172,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604182,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604192,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604202,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604212,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604222,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604232,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604242,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604252,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604262,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604272,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604282,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604292,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1604302,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605012,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605022,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605032,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605042,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605052,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605062,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605072,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605082,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605092,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605102,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605112,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605122,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605132,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605142,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605152,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605162,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605172,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605182,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605192,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605202,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605212,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605222,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605232,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605242,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605252,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605262,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605272,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605282,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605292,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605302,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1605312,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606012,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606022,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606032,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606042,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606052,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606062,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606072,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606082,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606092,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606102,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606112,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606122,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606132,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606142,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606152,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606162,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606172,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606182,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606192,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606202,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606212,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606222,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606232,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606242,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606252,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606262,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606272,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606282,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606292,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1606302,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607012,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607022,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607032,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607042,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607052,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607062,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607082,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607092,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607102,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607112,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607122,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607132,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607142,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607152,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607162,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607172,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607192,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607202,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607212,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607222,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607232,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607242,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607252,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607262,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607272,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607282,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607292,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607302,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1607312,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608012,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608022,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608032,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608042,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608052,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608062,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608072,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608082,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608092,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608102,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608112,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608122,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608132,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608162,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608172,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608182,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608192,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608202,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608212,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608222,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608232,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608242,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608252,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608262,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608272,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608282,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608292,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608302,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1608312,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609012,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609022,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609032,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609042,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609052,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609062,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609072,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609082,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609092,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609102,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609112,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609122,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609132,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609142,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609152,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609162,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609172,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609182,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609192,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609202,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609212,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609222,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609232,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609242,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609252,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609262,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609272,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609282,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609292,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1609302,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610012,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610022,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610032,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610042,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610052,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610062,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610072,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610082,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610092,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610102,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610112,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610122,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610132,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,1610142,1,Brot,Friday,Winter,1,0,0,0,Brot,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
