id,Datum,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,ist_feiertag,feiertag_vortag,feiertag_folgetag,Jahr,Wettercode_fehlt,Warengruppe_Brot,Warengruppe_Brötchen,Warengruppe_Croissant,Warengruppe_Konditorei,Warengruppe_Kuchen,Warengruppe_Saisonbrot,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12,Jahreszeit_Herbst,Jahreszeit_Sommer,Jahreszeit_Winter,Feiertag_Heiligabend,Feiertag_Kein_Feiertag,Feiertag_Ostern,Feiertag_Pfingsten,Feiertag_Pfingstmontag,Feiertag_Silvester,Feiertag_Tag der Arbeit
1410223,2014-10-22,165.295512198228,0,6.0,13.0,12.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410222,2014-10-22,418.311469787191,0,6.0,13.0,12.0,0.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410224,2014-10-22,84.0627079906616,0,6.0,13.0,12.0,0.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410225,2014-10-22,285.171826857881,0,6.0,13.0,12.0,0.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410221,2014-10-22,127.765051280508,0,6.0,13.0,12.0,0.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410234,2014-10-23,84.836446255569,0,6.0,13.125,7.0,0.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410235,2014-10-23,283.177784823415,0,6.0,13.125,7.0,0.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410232,2014-10-23,445.284138246298,0,6.0,13.125,7.0,0.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410231,2014-10-23,144.21773201944,0,6.0,13.125,7.0,0.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410233,2014-10-23,153.061273429423,0,6.0,13.125,7.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410242,2014-10-24,452.520410554465,0,7.0,13.5,9.0,99.0,0,0,0,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410245,2014-10-24,318.982030891719,0,7.0,13.5,9.0,99.0,0,0,0,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410241,2014-10-24,203.173639154115,0,7.0,13.5,9.0,99.0,0,0,0,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410246,2014-10-24,59.20854790302085,0,7.0,13.5,9.0,99.0,0,0,0,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410244,2014-10-24,59.20854790302085,0,7.0,13.5,9.0,99.0,0,0,0,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410243,2014-10-24,187.233285079945,0,7.0,13.5,9.0,99.0,0,0,0,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410251,2014-10-25,191.425316581712,0,7.0,12.125,7.0,61.0,0,0,0,2014,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410252,2014-10-25,494.2585755048633,0,7.0,12.125,7.0,61.0,0,0,0,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410254,2014-10-25,103.274974415436,0,7.0,12.125,7.0,61.0,0,0,0,2014,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410253,2014-10-25,247.12995265692,0,7.0,12.125,7.0,61.0,0,0,0,2014,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410255,2014-10-25,307.448143380371,0,7.0,12.125,7.0,61.0,0,0,0,2014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410265,2014-10-26,370.536705154412,0,5.0,12.75,9.0,0.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410262,2014-10-26,494.2585755048633,0,5.0,12.75,9.0,0.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410264,2014-10-26,161.676201511044,0,5.0,12.75,9.0,0.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410261,2014-10-26,116.487886781866,0,5.0,12.75,9.0,0.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410266,2014-10-26,59.20854790302085,0,5.0,12.75,9.0,0.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410263,2014-10-26,312.55596224519,0,5.0,12.75,9.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410271,2014-10-27,121.416970836256,0,2.0,14.5,9.0,99.0,0,0,0,2014,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410273,2014-10-27,173.883975463993,0,2.0,14.5,9.0,99.0,0,0,0,2014,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410272,2014-10-27,408.229594124628,0,2.0,14.5,9.0,99.0,0,0,0,2014,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410276,2014-10-27,59.20854790302085,0,2.0,14.5,9.0,99.0,0,0,0,2014,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410275,2014-10-27,310.262575184375,0,2.0,14.5,9.0,99.0,0,0,0,2014,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410274,2014-10-27,99.2634442963349,0,2.0,14.5,9.0,99.0,0,0,0,2014,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410284,2014-10-28,81.6837671880442,0,0.0,13.875,8.0,99.0,0,0,0,2014,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410283,2014-10-28,271.450402165107,0,0.0,13.875,8.0,99.0,0,0,0,2014,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410282,2014-10-28,467.694413731179,0,0.0,13.875,8.0,99.0,0,0,0,2014,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410281,2014-10-28,136.094268676769,0,0.0,13.875,8.0,99.0,0,0,0,2014,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410285,2014-10-28,307.173402745835,0,0.0,13.875,8.0,99.0,0,0,0,2014,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410286,2014-10-28,59.20854790302085,0,0.0,13.875,8.0,99.0,0,0,0,2014,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410291,2014-10-29,103.569554336818,0,7.0,8.375,7.0,20.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410292,2014-10-29,411.213305357583,0,7.0,8.375,7.0,20.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410293,2014-10-29,209.32399744082,0,7.0,8.375,7.0,20.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410295,2014-10-29,300.108640695685,0,7.0,8.375,7.0,20.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410294,2014-10-29,59.20854790302085,0,7.0,8.375,7.0,20.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410302,2014-10-30,451.617664945835,0,2.0,10.625,5.0,10.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410304,2014-10-30,75.6116667723772,0,2.0,10.625,5.0,10.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410306,2014-10-30,59.20854790302085,0,2.0,10.625,5.0,10.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410301,2014-10-30,122.18216764664,0,2.0,10.625,5.0,10.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410305,2014-10-30,312.493530897156,0,2.0,10.625,5.0,10.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410303,2014-10-30,205.584371204915,0,2.0,10.625,5.0,10.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410312,2014-10-31,404.579872169049,0,8.0,12.875,5.0,10.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410314,2014-10-31,59.20854790302085,0,8.0,12.875,5.0,10.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410315,2014-10-31,303.662931280765,0,8.0,12.875,5.0,10.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410313,2014-10-31,278.575310838118,0,8.0,12.875,5.0,10.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1410311,2014-10-31,132.486279254048,0,8.0,12.875,5.0,10.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1411015,2014-11-01,355.95764486704,0,2.0,16.5,8.0,0.0,0,0,0,2014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411012,2014-11-01,494.2585755048633,0,2.0,16.5,8.0,0.0,0,0,0,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411013,2014-11-01,266.527079383546,0,2.0,16.5,8.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411016,2014-11-01,59.20854790302085,0,2.0,16.5,8.0,0.0,0,0,0,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411011,2014-11-01,142.507059241702,0,2.0,16.5,8.0,0.0,0,0,0,2014,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411014,2014-11-01,79.5177877444727,0,2.0,16.5,8.0,0.0,0,0,0,2014,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411026,2014-11-02,59.20854790302085,0,3.0,15.375,10.0,21.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411021,2014-11-02,99.288586999622,0,3.0,15.375,10.0,21.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411024,2014-11-02,148.665068032433,0,3.0,15.375,10.0,21.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411022,2014-11-02,494.2585755048633,0,3.0,15.375,10.0,21.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411025,2014-11-02,304.404961254638,0,3.0,15.375,10.0,21.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411023,2014-11-02,273.830726677708,0,3.0,15.375,10.0,21.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411031,2014-11-03,137.822879577546,0,4.0,13.75,12.0,0.0,0,0,0,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411034,2014-11-03,59.20854790302085,0,4.0,13.75,12.0,0.0,0,0,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411035,2014-11-03,318.359097251893,0,4.0,13.75,12.0,0.0,0,0,0,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411036,2014-11-03,59.20854790302085,0,4.0,13.75,12.0,0.0,0,0,0,2014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411032,2014-11-03,385.893487521255,0,4.0,13.75,12.0,0.0,0,0,0,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411033,2014-11-03,152.462083619029,0,4.0,13.75,12.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411044,2014-11-04,59.20854790302085,0,7.0,11.625,8.0,61.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411041,2014-11-04,103.123747563607,0,7.0,11.625,8.0,61.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411043,2014-11-04,154.085370382359,0,7.0,11.625,8.0,61.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411045,2014-11-04,311.112916993953,0,7.0,11.625,8.0,61.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411046,2014-11-04,59.20854790302085,0,7.0,11.625,8.0,61.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411042,2014-11-04,341.433323177735,0,7.0,11.625,8.0,61.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411051,2014-11-05,113.078967477055,0,7.0,9.5,11.0,61.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411054,2014-11-05,79.5612659468646,0,7.0,9.5,11.0,61.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411055,2014-11-05,293.386428880751,0,7.0,9.5,11.0,61.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411052,2014-11-05,325.21061769105,0,7.0,9.5,11.0,61.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411056,2014-11-05,59.20854790302085,0,7.0,9.5,11.0,61.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411053,2014-11-05,159.090625700351,0,7.0,9.5,11.0,61.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411062,2014-11-06,367.7203968189,0,5.0,8.875,10.0,0.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411061,2014-11-06,138.399464430445,0,5.0,8.875,10.0,0.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411066,2014-11-06,59.20854790302085,0,5.0,8.875,10.0,0.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411065,2014-11-06,302.471760829603,0,5.0,8.875,10.0,0.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411064,2014-11-06,61.5654831293085,0,5.0,8.875,10.0,0.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411063,2014-11-06,146.243073140116,0,5.0,8.875,10.0,0.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411072,2014-11-07,352.071739490799,0,0.0,8.625,9.0,10.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411073,2014-11-07,147.571392484558,0,0.0,8.625,9.0,10.0,0,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411076,2014-11-07,59.20854790302085,0,0.0,8.625,9.0,10.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411071,2014-11-07,125.3258349714,0,0.0,8.625,9.0,10.0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411074,2014-11-07,63.3356111115402,0,0.0,8.625,9.0,10.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411075,2014-11-07,331.374093763533,0,0.0,8.625,9.0,10.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411085,2014-11-08,300.671884481524,0,6.0,10.25,8.0,99.0,0,0,0,2014,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411081,2014-11-08,165.663474985222,0,6.0,10.25,8.0,99.0,0,0,0,2014,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411083,2014-11-08,228.618970821628,0,6.0,10.25,8.0,99.0,0,0,0,2014,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411084,2014-11-08,67.0208643146814,0,6.0,10.25,8.0,99.0,0,0,0,2014,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411082,2014-11-08,494.2585755048633,0,6.0,10.25,8.0,99.0,0,0,0,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411086,2014-11-08,59.20854790302085,0,6.0,10.25,8.0,99.0,0,0,0,2014,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411092,2014-11-09,494.2585755048633,0,3.0,10.625,8.0,99.0,0,0,0,2014,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411094,2014-11-09,140.81601620882,0,3.0,10.625,8.0,99.0,0,0,0,2014,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411093,2014-11-09,299.926171597523,0,3.0,10.625,8.0,99.0,0,0,0,2014,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411095,2014-11-09,376.124018092964,0,3.0,10.625,8.0,99.0,0,0,0,2014,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411096,2014-11-09,60.7173201489965,0,3.0,10.625,8.0,99.0,0,0,0,2014,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411091,2014-11-09,118.446930009839,0,3.0,10.625,8.0,99.0,0,0,0,2014,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411102,2014-11-10,316.334010323171,0,6.0,8.75,7.0,61.0,0,0,0,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411103,2014-11-10,135.031553992339,0,6.0,8.75,7.0,61.0,0,0,0,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411101,2014-11-10,132.450933802593,0,6.0,8.75,7.0,61.0,0,0,0,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411104,2014-11-10,71.5877599076694,0,6.0,8.75,7.0,61.0,0,0,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411105,2014-11-10,260.94958385302,0,6.0,8.75,7.0,61.0,0,0,0,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411106,2014-11-10,59.20854790302085,0,6.0,8.75,7.0,61.0,0,0,0,2014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411114,2014-11-11,69.4491859213357,0,2.0,8.625,7.0,10.0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411116,2014-11-11,66.2692316252081,0,2.0,8.625,7.0,10.0,0,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411112,2014-11-11,297.976942376189,0,2.0,8.625,7.0,10.0,0,0,0,2014,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1411115,2014-11-11,274.567367361137,0,2.0,8.625,7.0,10.0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
